propertyid,attrition,latitude,longitude,bedrooms,bathrooms,averagedailyrateusd,rating_overall,rating_communication,rating_accuracy,rating_cleanliness,rating_checkin,rating_location,rating_value,reservationdays1,reservationdays2,reservationdays3,reservationdays4,reservationdays5,reservationdays6,reservationdays7,reservationdays8,reservationdays9,reservationdays10,reservationdays11,reservationdays12,nmon
2277754,0,37.750175,-122.40468,1,1.0,105.19,98,10,10,10,10,9,10,13.666667,11.25,13.75,16.0,22.5,14.666667,16.333334,16.0,17.0,11.25,5.75,10.75,39
11437442,0,37.777161,-122.40932,1,1.0,108.66,96,10,10,10,10,9,9,27.0,26.0,30.0,10.0,29.0,30.0,31.0,29.0,26.0,29.0,30.0,23.0,12
8597067,0,37.812195,-122.25365,1,1.0,131.64,98,10,10,10,10,10,10,5.0,10.0,13.5,19.0,6.5,5.5,25.0,7.5,8.0,6.6666665,2.5,6.0,24
4150184,0,38.082394,-122.51638,2,1.0,362.59,97,10,10,10,10,10,10,9.5,5.0,8.5,1.5,3.3333333,15.666667,9.333333,8.333333,6.0,4.6666665,9.75,0.0,40
15072227,0,37.823772,-122.25217,1,1.0,108.11,97,10,10,10,10,10,10,10.5,12.0,10.5,29.0,14.0,11.0,15.0,15.0,15.0,17.0,15.0,15.5,17
955249,0,37.812843,-122.24523,1,1.0,116.73,95,10,10,10,10,10,10,20.0,20.75,26.5,23.666666,25.0,28.333334,28.666666,28.666666,25.666666,26.25,21.75,19.75,42
887544,0,37.895115,-122.51038,1,1.0,146.82001,97,10,10,10,10,10,10,22.0,18.666666,24.0,25.333334,27.666666,26.666666,27.333334,26.25,24.0,21.5,15.5,22.666666,40
1608763,1,37.772232,-122.43371,0,1.0,151.69,91,10,10,9,10,10,9,8.333333,14.666667,20.333334,11.666667,16.666666,16.0,25.333334,20.333334,16.666666,11.75,11.5,9.75,38
1011263,0,37.90583,-122.55528,1,1.0,218.92999,96,9,10,10,10,10,9,0.5,1.25,3.25,0.33333334,3.3333333,5.3333335,5.6666665,3.0,4.5,8.0,7.0,5.0,40
3082327,0,37.756767,-122.48891,1,1.0,83.57,97,10,10,10,10,9,10,24.75,21.75,26.25,23.666666,25.0,27.333334,27.0,27.25,23.5,24.25,24.25,18.5,44
10477007,0,37.788124,-122.41064,1,1.0,257.13,93,10,10,9,10,10,9,4.6666665,3.0,2.0,0.0,2.5,0.0,7.0,4.0,2.5,10.5,4.5,0.0,26
4137092,0,37.313122,-122.27086,1,1.5,107.31,97,10,10,10,10,10,9,3.25,3.75,4.75,3.0,11.666667,22.666666,17.666666,20.333334,5.25,6.75,3.5,3.5,43
5209794,1,37.78548,-122.3986,1,1.0,210.17999,100,10,10,10,10,10,10,0.0,0.33333334,1.0,0.5,0.5,0.5,2.0,0.0,0.0,0.5,0.5,3.5,23
15927761,0,37.784031,-122.47515,2,2.0,254.19,100,10,10,10,10,10,10,7.0,20.0,24.0,19.0,29.0,29.0,30.0,15.0,30.0,30.0,7.5,29.0,15
2008919,1,37.816364,-122.29159,1,1.0,113.14,93,9,9,8,9,7,9,1.0,5.0,0.0,1.0,3.0,16.0,0.0,6.0,0.66666669,5.3333335,2.0,4.0,24
429539,0,37.903633,-122.30831,1,1.0,107.38,95,10,10,10,10,9,9,10.75,14.25,25.75,17.666666,22.0,27.333334,29.0,24.25,15.5,21.75,15.75,22.5,44
799533,0,37.84425,-122.27222,1,1.0,55.419998,98,10,10,10,10,9,10,14.0,16.25,18.0,10.0,15.333333,21.5,23.5,17.0,20.333334,17.5,11.333333,13.5,39
14092061,0,37.883369,-122.53558,3,2.5,370.35001,100,10,10,10,10,10,10,22.0,3.5,16.0,29.0,31.0,18.0,12.0,6.0,16.5,16.5,6.0,28.0,16
2489367,0,37.622784,-122.12164,1,1.0,120.84,97,10,10,10,10,10,9,4.5,2.0,0.5,1.6666666,7.3333335,11.333333,13.0,8.75,6.3333335,6.5,6.0,0.5,43
1619772,0,37.978786,-122.57108,1,1.0,128.64999,98,10,10,10,10,10,10,18.75,19.5,20.5,18.666666,21.333334,18.0,21.666666,17.0,17.75,18.0,24.0,9.25,44
680329,0,37.459297,-122.14348,1,1.0,120.39,92,10,9,9,10,9,9,24.25,23.25,24.25,21.666666,22.0,24.666666,24.0,28.333334,21.25,28.0,22.75,24.25,43
18031372,0,37.785877,-122.42327,1,1.0,229.58,92,10,9,10,10,10,9,10.0,14.0,17.0,0.0,10.0,21.0,28.0,29.0,26.0,28.0,27.0,23.0,12
915058,0,37.744461,-122.4085,4,2.0,862.47998,98,10,10,10,10,10,10,6.0,6.6666665,12.333333,12.5,10.0,9.666667,11.5,6.0,12.0,10.333333,7.6666665,4.6666665,32
12857087,0,37.79454,-122.40315,1,0.0,42.490002,97,10,10,9,10,10,10,13.0,16.0,12.5,0.0,10.0,18.0,17.5,21.0,22.5,13.0,11.0,10.5,23
9067632,0,37.743896,-122.42548,1,1.0,81.800003,99,10,10,10,10,10,10,27.333334,22.0,24.0,27.0,25.0,30.0,29.5,30.5,27.0,30.0,20.0,22.666666,29
4069917,0,37.769417,-122.43031,1,1.0,247.35001,98,10,10,10,10,10,10,12.0,19.25,10.5,11.5,9.333333,5.3333335,10.666667,15.666667,19.666666,10.5,13.0,4.5,41
1344608,0,38.097607,-122.85433,1,1.0,156.67999,95,10,9,10,10,10,9,8.75,11.25,15.5,15.0,10.666667,12.666667,21.666666,17.5,15.75,12.5,12.5,14.0,44
4892016,0,37.79747,-122.4251,1,1.0,184.99001,89,10,9,9,10,10,9,12.75,10.75,11.0,15.666667,10.666667,13.5,13.0,14.5,25.0,25.0,20.0,7.25,30
3822450,1,37.639843,-122.05549,1,1.0,85.0,80,10,10,10,10,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,42
45956,0,37.77248,-122.43016,1,3.0,109.76,94,9,10,10,9,10,9,14.0,4.5,15.0,0.0,13.0,21.0,15.0,7.0,22.0,9.666667,30.0,9.0,22
13464781,0,37.795719,-122.43413,0,1.0,220.50999,99,10,10,10,10,10,10,31.0,16.0,31.0,27.0,31.0,21.0,25.5,7.0,19.0,20.0,29.0,31.0,21
2134475,0,37.799076,-122.44585,1,1.5,156.27,98,10,10,10,10,10,10,19.0,17.25,23.25,24.666666,26.666666,24.0,27.333334,26.25,26.25,25.0,17.75,17.0,44
18105736,1,37.465431,-122.24982,1,1.0,93.57,94,10,9,10,9,10,9,0.0,0.0,0.0,7.0,17.0,15.0,13.0,15.0,15.0,16.0,0.0,0.0,12
6713536,0,37.88303,-122.26234,3,2.0,404.62,97,10,10,10,10,10,9,1.3333334,2.6666667,2.0,5.0,9.0,3.0,4.3333335,3.3333333,2.3333333,6.6666665,0.0,2.0,34
5163393,0,37.910896,-122.68412,1,1.0,146.74001,89,9,9,9,9,9,9,3.75,6.75,7.75,17.0,14.666667,15.333333,19.666666,14.666667,8.333333,9.0,6.3333335,5.6666665,39
109883,0,37.733273,-122.46435,2,1.0,147.47,93,10,10,9,10,10,9,5.5,12.0,21.75,19.0,21.333334,23.0,26.333334,20.25,24.25,23.75,18.25,10.5,44
807525,0,37.888336,-122.26496,1,1.0,138.85001,99,10,10,10,10,10,10,10.75,15.0,21.5,22.666666,21.0,27.333334,26.333334,24.5,17.5,25.75,19.5,8.0,44
17823213,0,37.950424,-122.3194,1,1.0,147.06,93,10,10,10,10,9,9,0.0,10.0,7.5,19.0,18.0,20.0,24.0,31.0,6.0,14.0,12.0,21.0,13
17793909,0,37.813042,-122.24879,1,1.0,31.690001,94,10,10,10,10,10,10,0.0,5.0,5.0,13.0,16.0,26.0,22.0,28.0,26.0,30.0,8.0,2.0,13
17421876,0,37.718513,-122.43753,0,1.0,113.08,97,10,10,10,10,9,10,8.0,15.0,8.0,10.0,15.0,25.0,24.0,26.0,25.0,30.0,11.0,15.0,13
1489782,0,37.777359,-122.4361,2,1.0,346.76999,92,10,9,9,10,10,9,5.5,11.5,7.75,8.0,8.666667,7.0,10.333333,16.0,14.0,6.75,8.0,4.0,43
14858059,1,37.694588,-122.09672,1,1.0,53.32,95,10,10,10,10,10,10,18.0,17.0,30.0,29.0,30.0,30.0,31.0,31.0,12.5,21.0,24.0,8.5,14
14576360,0,37.759258,-122.39286,3,2.0,231.61,98,10,10,10,10,10,10,29.0,11.0,19.5,18.0,25.0,27.0,25.0,18.0,22.5,28.5,27.0,26.5,20
6424354,0,37.453953,-122.43333,1,1.0,189.66,92,10,10,9,10,9,9,19.333334,21.666666,24.333334,22.0,18.0,22.0,25.0,25.333334,17.666666,11.666667,13.333333,17.0,35
2915523,1,37.867241,-122.28215,1,1.0,60.790001,84,9,8,9,10,9,9,28.0,22.0,20.0,12.0,13.0,20.0,29.5,27.0,12.0,23.0,29.0,21.0,17
17642501,0,38.104626,-122.59069,4,2.0,292.82001,100,10,10,10,10,10,10,1.0,0.0,15.5,0.0,3.0,1.0,10.0,6.0,7.0,11.0,8.0,29.0,13
1211904,1,37.768051,-122.4138,1,1.0,230.69,96,10,10,9,10,9,9,3.0,3.0,5.0,20.0,8.0,0.0,19.0,2.0,12.25,6.0,8.5,5.6666665,29
511448,0,37.771725,-122.42851,1,1.0,160.50999,94,10,9,9,10,10,9,3.5,6.3333335,4.6666665,10.666667,2.5,9.666667,8.0,12.333333,9.0,5.0,3.0,2.75,38
513513,1,38.254585,-122.96812,2,1.0,622.5,97,10,10,10,10,9,9,0.0,0.0,0.0,1.0,0.66666669,2.0,1.3333334,1.25,0.0,0.0,0.5,1.75,44
7845599,0,37.772896,-122.4356,0,1.0,169.86,97,10,10,9,10,10,10,21.0,23.5,28.0,29.0,27.0,28.0,28.0,29.5,28.5,26.666666,21.666666,25.0,27
10471719,0,37.63448,-122.49381,1,1.0,108.94,99,10,10,10,10,10,10,15.333333,14.333333,21.5,21.5,28.0,26.5,26.0,25.5,26.5,25.5,17.5,17.5,26
1725368,0,37.78088,-122.28672,1,1.0,83.639999,98,10,10,10,10,10,10,5.5,11.25,11.5,5.6666665,16.0,16.0,23.0,19.75,8.25,12.5,9.25,7.75,44
6074429,0,37.956116,-122.27205,1,1.0,63.0,90,10,10,9,10,10,10,1.5,0.0,4.0,0.0,0.0,0.0,1.6666666,0.0,2.0,0.0,0.0,0.0,21
16620722,0,37.887749,-122.28003,1,1.0,118.93,97,10,10,9,10,10,10,10.5,12.0,20.0,15.0,22.0,26.0,27.0,26.0,16.0,22.0,23.0,20.0,15
15437132,0,37.759197,-122.49947,2,1.0,188.19,100,10,9,10,10,10,10,24.5,4.0,13.0,30.0,19.0,6.0,30.0,28.0,3.0,10.0,16.0,29.0,14
5242728,0,37.704906,-122.46354,1,1.0,111.32,89,9,9,10,9,9,9,7.0,9.25,18.5,17.333334,27.0,25.333334,28.666666,28.666666,27.333334,27.0,22.666666,18.0,38
12453573,0,37.864044,-122.50446,2,2.5,301.67001,93,10,9,9,10,10,9,4.0,13.5,18.5,15.0,24.0,20.0,16.0,31.0,7.5,16.0,10.0,5.5,22
9313952,0,37.784073,-122.46368,1,1.0,165.67999,94,10,10,10,10,9,9,23.666666,24.5,28.0,30.0,26.5,27.5,30.0,30.0,28.5,30.0,17.0,20.333334,27
2658295,0,37.790039,-122.40922,1,1.0,263.04999,100,10,10,10,10,10,9,7.25,11.666667,11.25,18.0,6.3333335,8.0,1.0,2.0,1.5,6.6666665,6.0,14.666667,32
12026856,0,37.745388,-122.43046,1,0.0,101.51,95,10,10,10,10,10,9,30.0,26.5,29.5,23.0,30.0,28.5,30.5,31.0,29.5,29.0,28.5,26.0,24
10790400,0,37.449806,-122.22416,0,1.0,112.65,95,10,10,10,10,10,10,16.5,13.333333,14.333333,6.0,24.0,27.0,20.0,14.5,3.0,11.0,9.0,19.0,25
562455,0,37.891571,-122.28374,2,1.0,200.61,69,7,8,6,8,9,8,1.75,0.0,0.0,1.0,1.0,1.3333334,2.3333333,5.5,2.25,5.5,2.25,0.0,42
7562345,0,37.793465,-122.42094,1,1.0,143.23,97,10,10,10,10,10,9,3.6666667,0.0,7.6666665,8.0,2.5,4.0,0.0,9.0,7.6666665,7.6666665,2.0,0.0,32
10839034,0,37.905468,-122.56963,1,1.0,314.85999,98,10,10,10,10,10,10,2.0,14.0,13.0,22.0,10.5,24.0,25.0,25.5,25.5,23.5,21.5,12.5,23
16311519,0,37.974953,-122.51138,0,1.0,114.17,96,10,10,10,10,10,10,20.0,25.5,28.0,27.0,27.0,27.0,27.0,28.0,27.0,28.0,26.0,27.0,15
15630209,0,37.727539,-122.43441,1,1.0,153.49001,98,10,10,10,10,9,10,26.0,26.5,28.5,21.0,25.0,28.0,29.0,30.0,27.0,20.0,22.0,20.0,16
2565937,0,38.250397,-122.9639,2,1.0,309.38,86,10,9,9,10,9,8,2.25,1.75,2.5,0.33333334,2.3333333,3.0,12.666667,2.25,1.0,2.0,3.25,0.5,44
9681616,1,37.766556,-122.44897,2,2.0,515.0,100,10,10,10,10,10,10,14.5,1.5,10.5,2.0,2.5,9.5,4.5,5.0,13.0,21.0,0.0,0.0,20
6915290,1,37.776863,-122.42928,2,2.0,335.44,97,10,10,10,10,10,9,22.5,23.5,21.5,20.5,18.5,13.333333,17.0,22.0,18.333334,17.333334,15.333333,21.0,30
10684058,0,37.799263,-122.42053,3,2.0,621.25,99,10,10,10,10,10,10,19.5,20.5,18.5,4.0,28.0,19.0,20.0,10.0,8.5,22.5,15.0,17.5,19
11697372,0,37.47559,-122.2387,1,1.0,107.08,98,10,10,10,10,10,10,1.5,9.0,1.0,5.0,11.0,10.0,15.0,13.5,11.0,7.5,2.0,9.0,22
8202578,0,37.788345,-122.4112,0,1.0,277.75,100,10,10,10,10,10,10,4.3333335,1.6666666,0.0,0.0,0.0,0.0,3.5,0.0,1.0,7.3333335,1.6666666,0.0,28
1126710,0,37.778702,-122.45482,1,1.0,118.52,98,10,10,10,10,10,10,15.25,16.25,20.0,15.333333,20.666666,27.333334,27.333334,22.25,23.5,22.75,16.25,10.5,44
13192574,0,37.758152,-122.42874,2,1.0,287.14999,93,10,9,10,10,10,9,11.0,19.0,25.0,25.0,10.5,16.5,21.0,29.0,22.5,23.5,14.5,9.0,21
15939478,0,37.574745,-122.03004,1,1.0,94.360001,100,10,10,10,10,10,10,6.5,13.5,1.0,0.0,9.0,19.0,29.0,30.0,23.0,27.0,14.0,4.5,17
8941359,0,37.738884,-122.16599,1,1.0,32.580002,93,10,10,10,10,9,9,10.5,21.0,11.333333,26.0,31.0,17.5,16.5,23.5,20.0,3.5,17.0,21.666666,25
1104258,1,37.817055,-122.27168,1,2.0,58.93,94,10,9,10,10,8,9,22.333334,18.333334,18.666666,16.333334,21.333334,22.0,18.0,20.666666,17.0,22.333334,19.333334,13.666667,37
4976910,0,38.008526,-122.59559,2,1.0,136.36,99,10,10,10,10,10,10,7.0,5.0,11.0,9.333333,18.333334,13.0,15.333333,18.666666,15.0,14.666667,6.3333335,6.5,39
7949624,0,37.755257,-122.39827,1,1.0,141.39,95,10,10,10,10,9,9,15.333333,15.0,18.333334,23.5,22.0,21.0,13.5,14.333333,22.0,17.0,13.0,9.666667,32
1633933,0,37.770145,-122.45353,1,1.0,144.09,98,10,10,9,10,10,10,6.75,1.75,6.5,1.6666666,14.0,13.666667,2.3333333,13.666667,13.333333,4.3333335,7.6666665,6.0,39
11772232,0,37.777267,-122.28232,1,1.0,85.019997,94,10,9,10,10,10,9,13.5,11.5,9.666667,15.5,21.0,22.5,21.5,26.0,26.5,19.5,16.0,17.5,25
13636462,1,37.760567,-122.47717,2,1.0,231.53,100,10,10,10,10,10,10,0.0,11.0,24.0,1.0,10.0,15.0,23.5,10.0,13.0,13.0,16.5,11.5,18
4816500,1,37.726536,-121.9272,1,2.0,53.16,91,10,9,9,10,9,9,16.666666,26.0,23.333334,29.666666,25.0,25.333334,28.5,26.5,25.0,27.666666,17.25,17.0,35
11759260,0,37.718884,-122.39555,1,1.0,72.029999,86,9,9,9,9,8,9,18.5,17.0,18.0,24.0,24.5,26.5,28.5,27.5,28.5,25.5,20.5,25.0,25
13241079,1,37.866192,-122.28046,1,1.0,50.0,89,9,10,9,9,9,9,2.0,17.0,22.0,23.0,13.0,23.5,14.0,13.5,20.5,22.0,10.0,8.0,20
12562148,1,37.896152,-122.12012,2,1.5,191.41,96,10,10,10,10,10,10,11.0,3.0,13.0,4.0,12.5,9.0,1.0,24.0,27.0,16.0,19.0,31.0,15
3667033,0,37.987541,-122.6015,1,1.0,173.84,99,10,10,9,10,10,10,26.25,21.0,22.25,22.666666,26.333334,26.666666,26.0,27.0,27.0,26.75,23.75,20.25,44
6880656,0,37.855213,-122.27539,1,1.0,66.660004,97,10,10,9,10,10,10,12.333333,19.666666,21.666666,20.0,13.0,11.0,20.0,23.5,16.0,19.666666,16.0,9.333333,32
1017799,0,37.760429,-122.46204,1,1.0,83.160004,93,9,10,9,10,10,9,20.333334,17.0,13.0,17.0,5.5,19.0,14.5,31.0,23.5,31.0,9.666667,10.333333,26
3290706,0,37.751774,-122.45084,1,1.0,163.69,98,10,10,10,10,9,10,16.5,15.0,22.0,14.666667,12.333333,23.0,19.666666,18.5,18.5,16.0,14.25,16.0,42
11923264,0,37.748192,-122.40914,1,1.0,157.89,86,9,10,9,10,9,9,20.5,18.0,18.0,1.5,22.0,26.0,24.5,23.5,23.5,14.0,10.0,10.0,22
10725802,1,37.435368,-122.19085,1,1.0,158.88,98,10,10,10,10,10,10,3.5,4.0,10.0,10.5,14.5,22.0,1.0,12.5,19.0,14.0,5.5,13.0,24
9494202,1,37.782658,-122.42201,0,1.0,147.39,93,10,10,9,10,9,10,31.0,11.5,21.5,26.5,22.5,23.5,24.0,26.5,23.0,26.5,15.5,31.0,22
12367976,0,37.90271,-122.56496,1,1.0,92.449997,99,10,10,10,10,10,10,11.5,14.5,18.5,12.0,18.0,22.5,24.5,20.5,21.5,23.5,17.5,16.5,24
4480642,1,37.752151,-122.41207,1,2.0,111.95,94,10,9,9,10,9,9,27.666666,22.666666,23.5,26.0,30.333334,28.333334,20.666666,29.0,27.0,19.333334,19.333334,22.0,32
18041410,0,37.786106,-122.42293,1,1.0,250.45,96,10,10,10,10,10,9,8.0,12.0,16.0,0.0,3.0,7.0,2.0,12.0,3.0,6.0,10.0,1.0,12
1682072,0,37.782776,-122.44313,1,1.0,189.99001,94,10,10,10,10,9,9,17.666666,22.5,28.333334,29.5,30.0,16.0,29.0,26.0,25.5,25.666666,28.333334,22.0,30
18036371,0,37.786751,-122.42493,1,1.5,381.10001,95,10,10,9,10,10,9,19.0,17.0,25.0,1.0,5.0,6.0,9.0,14.0,13.0,14.0,9.0,9.0,12
4263721,0,37.956692,-122.27503,1,1.0,62.52,98,10,10,10,10,10,10,9.5,21.5,14.5,23.666666,16.0,14.666667,16.666666,25.333334,17.666666,17.75,14.5,8.0,42
4557657,0,37.796768,-122.39395,3,2.0,479.17001,100,10,10,10,10,10,10,1.5,0.0,0.0,0.33333334,0.66666669,0.5,11.0,2.0,0.0,2.3333333,1.25,0.0,35
1578964,1,37.955276,-121.98559,1,1.0,53.880001,99,10,10,10,10,10,10,10.333333,14.5,26.0,11.666667,21.5,24.0,31.0,30.666666,18.75,13.0,3.5,10.0,34
1732993,1,37.779198,-122.1891,2,1.0,100.03,94,10,9,9,10,9,9,0.33333334,4.3333335,3.0,0.0,8.0,15.666667,15.0,19.75,13.25,11.75,9.333333,9.333333,38
11910999,0,37.763588,-122.48245,1,1.0,68.470001,85,10,9,8,10,10,9,26.0,22.5,17.666666,21.5,19.0,12.0,12.0,18.0,23.0,15.5,7.0,18.5,24
4164567,1,37.771503,-122.43327,2,2.0,420.29001,99,10,10,10,10,10,9,0.0,5.5,10.0,8.5,0.0,5.0,6.3333335,4.6666665,8.0,5.25,6.75,5.0,30
10494263,0,37.756287,-122.42349,1,1.0,148.7,98,10,10,10,10,10,10,6.6666665,12.333333,12.5,0.0,0.0,0.0,20.0,14.0,13.0,5.0,8.0,15.0,20
11303776,0,37.911926,-122.2983,0,1.0,69.309998,99,10,10,10,10,10,10,22.0,12.0,15.5,26.0,19.5,26.5,27.0,28.0,26.0,24.0,15.0,21.0,21
10984851,1,37.869446,-122.17293,1,1.0,140.57001,95,10,10,10,10,10,10,4.0,10.0,15.5,5.0,21.5,19.0,18.0,17.0,15.0,9.0,6.0,17.0,17
2392526,0,37.926529,-122.52785,3,2.0,303.17999,87,10,9,9,9,10,9,4.75,3.75,8.5,3.6666667,3.0,15.0,8.666667,2.3333333,10.666667,1.75,5.75,9.25,42
6583338,1,37.790947,-122.40666,1,2.0,214.33,89,10,8,10,10,10,9,5.0,5.0,2.5,0.0,0.0,1.5,2.5,1.0,1.0,3.5,9.0,5.0,22
41399,0,37.756107,-122.41866,2,1.0,379.54999,96,10,10,10,10,9,9,8.25,11.0,9.5,9.333333,12.0,13.0,16.0,7.3333335,13.0,15.25,13.0,2.25,40
17992986,0,38.056911,-122.51501,3,2.0,280.19,98,10,10,9,10,10,9,0.0,3.0,4.0,0.0,1.0,0.0,0.0,7.0,3.0,12.0,0.0,0.0,12
72471,0,37.871632,-122.09769,1,1.0,78.160004,93,10,10,9,10,9,10,25.25,16.75,18.25,28.333334,24.333334,25.0,22.0,27.75,19.75,25.0,21.5,23.75,43
16029644,0,37.770451,-122.20011,1,1.0,43.630001,96,10,10,10,10,9,10,14.0,14.0,24.5,20.0,27.0,23.0,15.0,18.0,9.0,8.0,19.0,20.0,16
8166766,0,38.069084,-122.56817,1,2.0,95.0,97,10,10,10,10,10,10,3.0,0.33333334,0.33333334,1.5,4.0,5.5,13.0,9.5,7.0,6.3333335,3.0,1.6666666,30
2403913,0,37.874401,-122.28997,1,1.0,141.19,97,10,10,10,10,10,10,23.25,22.75,25.25,24.666666,24.0,24.333334,26.0,26.25,22.75,26.0,22.75,20.75,44
17221474,0,37.751293,-122.00146,1,1.0,146.75999,100,10,10,10,10,10,10,17.0,16.0,18.5,27.0,15.0,25.0,2.0,23.0,4.0,4.0,3.0,19.0,13
10281987,1,37.724457,-122.45714,1,1.0,116.43,90,10,8,10,10,10,9,0.0,0.0,0.5,0.0,2.5,11.0,0.0,0.0,0.0,12.5,3.0,0.0,19
10835440,0,37.738319,-122.4155,1,1.0,108.14,98,10,10,10,10,9,10,9.5,18.0,7.5,27.0,27.0,19.0,27.0,22.0,23.5,26.0,17.0,10.0,21
3696991,0,38.253906,-122.9268,4,2.5,1460.2,99,10,10,10,10,10,10,13.5,11.25,11.25,13.333333,8.333333,11.333333,13.0,14.25,9.75,7.25,7.75,11.0,44
8890018,0,37.858807,-122.2628,1,2.0,80.0,97,10,10,10,10,10,10,9.0,9.0,12.666667,14.5,13.0,18.5,26.0,18.0,24.5,25.0,21.5,18.5,26
1796928,0,38.055634,-122.81775,0,1.0,171.06,96,10,10,10,10,10,9,6.75,7.75,9.75,3.3333333,11.333333,9.333333,15.333333,11.5,7.0,7.3333335,4.75,7.25,43
8666251,0,37.747898,-122.50454,2,1.0,329.29999,98,10,10,10,10,10,10,15.666667,14.0,17.5,20.0,25.0,16.5,15.0,19.5,16.0,12.666667,19.333334,11.666667,28
16824774,0,37.745766,-122.42393,0,1.0,146.19,99,10,10,10,10,10,10,16.5,27.0,30.0,14.0,29.0,29.0,26.0,29.0,29.0,30.0,25.0,30.0,15
16057866,0,37.822487,-122.25629,0,1.0,82.75,98,10,10,10,10,10,10,28.0,26.5,29.5,25.0,27.0,26.0,28.0,28.0,24.0,29.0,14.0,23.5,17
8685570,0,37.785862,-122.40805,1,1.0,104.77,89,9,10,10,10,9,9,23.333334,20.0,24.0,24.0,24.0,19.5,20.5,28.0,29.0,16.0,21.333334,22.333334,27
15118370,1,37.684528,-122.47977,1,1.5,59.41,98,10,10,10,10,9,10,15.0,24.0,24.0,19.0,24.0,15.0,31.0,14.0,7.0,21.0,18.0,24.0,12
8715362,1,37.774712,-122.48383,1,1.0,168.91,99,10,10,10,10,9,10,21.0,22.5,29.5,25.0,16.0,17.0,30.0,29.0,28.0,17.5,10.0,11.0,21
10945139,1,37.770878,-122.42342,2,2.0,267.85001,100,10,10,10,10,10,10,31.0,14.0,15.5,16.0,30.0,15.5,19.5,16.0,16.0,29.5,19.0,16.5,22
8459629,0,37.796116,-122.19123,4,2.0,397.44,94,10,10,10,10,9,9,8.0,11.0,16.0,7.5,9.0,17.0,11.5,21.5,12.0,9.0,15.333333,14.666667,31
16298881,0,37.70393,-122.46432,1,1.0,70.870003,86,9,9,10,9,8,9,13.5,12.0,25.0,21.0,19.0,23.0,21.0,31.0,24.0,24.0,11.0,11.0,14
7827242,1,37.558739,-122.31131,1,1.0,119.78,98,10,10,10,10,9,10,0.0,2.0,0.0,2.5,4.0,4.0,4.5,5.6666665,1.5,3.0,5.5,0.0,23
12110830,0,37.720516,-122.39151,1,1.0,126.69,92,10,10,10,10,8,9,0.0,7.0,11.5,11.0,10.0,18.0,14.0,14.5,21.0,12.5,15.0,6.5,22
12952562,0,37.861729,-122.25042,0,1.0,122.85,98,10,10,10,10,10,10,12.0,15.5,20.5,24.0,8.5,17.5,20.0,25.0,22.5,20.5,18.0,12.5,23
12954602,0,37.749714,-122.41623,1,2.5,153.89999,97,10,10,10,10,10,9,6.0,8.5,24.0,18.0,12.5,25.5,23.5,29.0,21.0,12.5,11.0,8.5,23
12207935,0,37.477482,-122.25662,1,1.0,75.529999,99,10,10,10,10,10,10,9.5,12.0,12.5,10.5,23.0,13.5,14.0,13.5,11.5,23.0,10.0,5.5,21
2731284,0,37.546539,-122.01475,1,1.0,82.290001,96,10,10,10,10,9,10,11.75,18.0,18.5,10.0,13.5,26.0,29.0,22.0,14.333333,21.666666,26.0,19.666666,35
10866454,0,37.685177,-122.49302,5,2.0,349.59,89,10,9,9,10,9,9,23.0,16.666666,23.666666,10.5,24.0,25.5,29.0,29.0,23.5,26.0,20.0,24.0,26
7791468,0,37.835644,-122.21639,0,1.0,75.32,93,10,9,9,10,9,9,3.6666667,8.0,14.666667,21.0,21.5,12.5,20.0,16.666666,15.666667,12.0,7.0,9.333333,29
15887845,0,37.865559,-122.2961,1,2.0,64.419998,100,10,10,10,10,10,10,13.0,11.5,3.0,3.0,31.0,26.0,30.0,9.0,1.0,31.0,9.0,13.0,16
562593,1,37.80043,-122.40543,1,1.0,246.28999,99,10,10,10,10,10,10,0.0,3.0,3.0,2.0,2.5,3.6666667,4.6666665,0.0,7.0,4.0,2.0,2.0,32
10437411,0,37.770252,-122.44739,0,1.0,181.58,100,10,10,10,10,10,10,30.0,25.0,28.5,15.5,28.0,27.0,27.5,27.5,28.0,29.5,27.5,26.5,24
5175347,1,37.776943,-122.41338,1,1.0,127.65,87,9,9,9,9,9,9,9.333333,16.0,17.666666,20.333334,18.5,17.666666,21.5,28.5,23.0,23.5,12.5,8.0,29
11169030,0,37.734592,-122.41969,1,1.0,130.97,97,10,10,10,10,10,9,13.5,11.5,15.0,10.0,30.0,30.0,19.5,19.0,17.0,18.5,17.5,1.5,21
6400814,1,37.849396,-122.26834,0,1.0,108.66,94,10,10,9,10,9,9,13.0,17.5,18.0,16.0,22.333334,23.333334,22.333334,22.666666,19.0,23.333334,4.6666665,1.5,31
7965526,0,37.522228,-121.98416,1,1.0,51.290001,98,10,10,10,10,10,10,22.333334,18.333334,19.5,23.0,11.0,30.0,19.0,16.5,26.0,27.0,27.5,25.0,26
317274,1,37.437931,-122.3967,3,2.0,491.85999,94,10,9,9,10,10,9,0.0,0.66666669,0.66666669,2.3333333,4.0,2.6666667,2.0,3.0,7.6666665,5.5,0.0,3.6666667,34
1578597,0,37.758575,-122.40152,0,1.0,186.07001,94,10,10,9,10,10,9,27.25,25.25,24.25,26.333334,29.333334,29.0,29.0,24.5,27.5,26.75,25.0,25.5,44
